N,Z,A,Mass Excess (keV),A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,(N-Z)/A,N/Z,ZEO,NEO,Zshell_category,Nshell_category,deltaZ,deltaN,proton_particles,proton_holes,neutron_particles,neutron_holes,nu_Z,nu_N,promiscuity,neighbor_N_plus_1_exists,neighbor_N_minus_1_exists,neighbor_Z_plus_1_exists,neighbor_Z_minus_1_exists
75,62,137,-67991.655,26.575434761451795,733.6371844365747,1.2335766423357664,0.0948905109489051,1.2096774193548387,0,1,5,5,12.0,7.0,12.0,20.0,25.0,7.0,12.0,7.0,4.421052631578948,1,1,1,1
74,63,137,-60145.904,26.575434761451795,757.690862614823,0.8832116788321168,0.08029197080291971,1.1746031746031746,1,0,5,5,13.0,8.0,13.0,19.0,24.0,8.0,13.0,8.0,4.9523809523809526,1,0,0,1
86,52,138,-65695.995,26.70459879545431,513.1927246778613,8.376811594202898,0.2463768115942029,1.6538461538461537,0,0,5,6,2.0,4.0,2.0,30.0,4.0,40.0,2.0,4.0,1.3333333333333333,1,1,1,1
85,53,138,-71979.91,26.70459879545431,533.3179295671891,7.420289855072464,0.2318840579710145,1.6037735849056605,1,1,5,6,3.0,3.0,3.0,29.0,3.0,41.0,3.0,3.0,1.5,1,1,1,1
84,54,138,-79972.244,26.70459879545431,553.8301576274656,6.521739130434782,0.21739130434782608,1.5555555555555556,0,0,5,6,4.0,2.0,4.0,28.0,2.0,42.0,4.0,2.0,1.3333333333333333,1,1,1,1
83,55,138,-82887.028,26.70459879545431,574.7294088586908,5.681159420289855,0.2028985507246377,1.509090909090909,1,1,5,6,5.0,1.0,5.0,27.0,1.0,43.0,5.0,1.0,0.8333333333333334,1,1,1,1
82,56,138,-88261.806,26.70459879545431,596.0156832608645,4.898550724637682,0.18840579710144928,1.4642857142857142,0,0,5,6,6.0,0.0,6.0,26.0,0.0,0.0,6.0,0.0,0.0,1,1,1,1
81,57,138,-86513.408,26.70459879545431,617.6889808339869,4.173913043478261,0.17391304347826086,1.4210526315789473,1,1,5,5,7.0,1.0,7.0,25.0,31.0,1.0,7.0,1.0,0.875,1,1,1,1
80,58,138,-87565.867,26.70459879545431,639.7493015780578,3.5072463768115942,0.15942028985507245,1.3793103448275863,0,0,5,5,8.0,2.0,8.0,24.0,30.0,2.0,8.0,2.0,1.6,1,1,1,1
79,59,138,-83128.867,26.70459879545431,662.1966454930774,2.898550724637681,0.14492753623188406,1.3389830508474576,1,1,5,5,9.0,3.0,9.0,23.0,29.0,3.0,9.0,3.0,2.25,1,1,1,1
78,60,138,-82017.182,26.70459879545431,685.0310125790455,2.347826086956522,0.13043478260869565,1.3,0,0,5,5,10.0,4.0,10.0,22.0,28.0,4.0,10.0,4.0,2.857142857142857,1,1,1,1
77,61,138,-74914.37,26.70459879545431,708.2524028359624,1.855072463768116,0.11594202898550725,1.2622950819672132,1,1,5,5,11.0,5.0,11.0,21.0,27.0,5.0,11.0,5.0,3.4375,1,1,1,1
76,62,138,-71497.772,26.70459879545431,731.8608162638278,1.4202898550724639,0.10144927536231885,1.2258064516129032,0,0,5,5,12.0,6.0,12.0,20.0,26.0,6.0,12.0,6.0,4.0,1,1,1,1
75,63,138,-61749.676,26.70459879545431,755.8562528626418,1.0434782608695652,0.08695652173913043,1.1904761904761905,1,1,5,5,13.0,7.0,13.0,19.0,25.0,7.0,13.0,7.0,4.55,1,1,0,1
87,52,139,-60205.08,26.833451212355452,511.9590835623502,8.81294964028777,0.2517985611510791,1.6730769230769231,0,1,5,6,2.0,5.0,2.0,30.0,5.0,39.0,2.0,5.0,1.4285714285714286,1,1,1,0
86,53,139,-68470.964,26.833451212355452,532.0359103687168,7.83453237410072,0.23741007194244604,1.6226415094339623,1,0,5,6,3.0,4.0,3.0,29.0,4.0,40.0,3.0,4.0,1.7142857142857142,1,1,1,1
85,54,139,-75644.586,26.833451212355452,552.4988299982829,6.913669064748201,0.22302158273381295,1.5740740740740742,0,1,5,6,4.0,3.0,4.0,28.0,3.0,41.0,4.0,3.0,1.7142857142857142,1,1,1,1
84,55,139,-80701.088,26.833451212355452,573.3478424510483,6.0503597122302155,0.20863309352517986,1.5272727272727273,1,0,5,6,5.0,2.0,5.0,27.0,2.0,42.0,5.0,2.0,1.4285714285714286,1,1,1,1
83,56,139,-84913.918,26.833451212355452,594.5829477270131,5.244604316546763,0.19424460431654678,1.4821428571428572,0,1,5,6,6.0,1.0,6.0,26.0,1.0,43.0,6.0,1.0,0.8571428571428571,1,1,1,1
82,57,139,-87222.381,26.833451212355452,616.2041458261772,4.496402877697841,0.17985611510791366,1.4385964912280702,1,0,5,6,7.0,0.0,7.0,25.0,0.0,0.0,7.0,0.0,0.0,1,1,1,1
81,58,139,-86957.741,26.833451212355452,638.2114367485407,3.805755395683453,0.16546762589928057,1.396551724137931,0,1,5,5,8.0,1.0,8.0,24.0,31.0,1.0,8.0,1.0,0.8888888888888888,1,1,1,1
80,59,139,-84828.652,26.833451212355452,660.6048204941035,3.172661870503597,0.1510791366906475,1.3559322033898304,1,0,5,5,9.0,2.0,9.0,23.0,30.0,2.0,9.0,2.0,1.6363636363636365,1,1,1,1
79,60,139,-82016.93,26.833451212355452,683.3842970628657,2.597122302158273,0.1366906474820144,1.3166666666666667,0,1,5,5,10.0,3.0,10.0,22.0,29.0,3.0,10.0,3.0,2.3076923076923075,1,1,1,1
78,61,139,-77501.028,26.833451212355452,706.5498664548272,2.079136690647482,0.1223021582733813,1.278688524590164,1,0,5,5,11.0,4.0,11.0,21.0,28.0,4.0,11.0,4.0,2.933333333333333,1,1,1,1
77,62,139,-72380.229,26.833451212355452,730.1015286699882,1.618705035971223,0.1079136690647482,1.2419354838709677,0,1,5,5,12.0,5.0,12.0,20.0,27.0,5.0,12.0,5.0,3.5294117647058822,1,1,1,1
76,63,139,-65398.051,26.833451212355452,754.0392837083484,1.2158273381294964,0.09352517985611511,1.2063492063492063,1,0,5,5,13.0,6.0,13.0,19.0,26.0,6.0,13.0,6.0,4.105263157894737,1,1,1,1
88,52,140,-56367.449,26.9619949977585,510.7372195289683,9.257142857142858,0.2571428571428571,1.6923076923076923,0,0,5,6,2.0,6.0,2.0,30.0,6.0,38.0,2.0,6.0,1.5,0,1,1,0
87,53,140,-63606.223,26.9619949977585,530.7661300987318,8.257142857142858,0.24285714285714285,1.6415094339622642,1,1,5,6,3.0,5.0,3.0,29.0,5.0,39.0,3.0,5.0,1.875,1,1,1,1
86,54,140,-72986.461,26.9619949977585,551.180212025606,7.314285714285714,0.22857142857142856,1.5925925925925926,0,0,5,6,4.0,4.0,4.0,28.0,4.0,40.0,4.0,4.0,2.0,1,1,1,1
85,55,140,-77049.738,26.9619949977585,571.9794653095912,6.428571428571429,0.21428571428571427,1.5454545454545454,1,1,5,6,5.0,3.0,5.0,27.0,3.0,41.0,5.0,3.0,1.875,1,1,1,1
84,56,140,-83267.905,26.9619949977585,593.1638899506871,5.6,0.2,1.5,0,0,5,6,6.0,2.0,6.0,26.0,2.0,42.0,6.0,2.0,1.5,1,1,1,1
83,57,140,-84312.059,26.9619949977585,614.733485948894,4.828571428571428,0.18571428571428572,1.456140350877193,1,1,5,6,7.0,1.0,7.0,25.0,1.0,43.0,7.0,1.0,0.875,1,1,1,1
82,58,140,-88074.227,26.9619949977585,636.6882533042116,4.114285714285714,0.17142857142857143,1.4137931034482758,0,0,5,6,8.0,0.0,8.0,24.0,0.0,0.0,8.0,0.0,0.0,1,1,1,1
81,59,140,-84686.227,26.9619949977585,659.0281920166401,3.4571428571428573,0.15714285714285714,1.3728813559322033,1,1,5,5,9.0,1.0,9.0,23.0,31.0,1.0,9.0,1.0,0.9,1,1,1,1
80,60,140,-84257.246,26.9619949977585,681.7533020861794,2.857142857142857,0.14285714285714285,1.3333333333333333,0,0,5,5,10.0,2.0,10.0,22.0,30.0,2.0,10.0,2.0,1.6666666666666667,1,1,1,1
79,61,140,-78212.046,26.9619949977585,704.8635835128296,2.3142857142857145,0.12857142857142856,1.2950819672131149,1,1,5,5,11.0,3.0,11.0,21.0,29.0,3.0,11.0,3.0,2.357142857142857,1,1,1,1
78,62,140,-75455.945,26.9619949977585,728.3590362965905,1.8285714285714285,0.11428571428571428,1.2580645161290323,0,0,5,5,12.0,4.0,12.0,20.0,28.0,4.0,12.0,4.0,3.0,1,1,1,1
77,63,140,-66985.945,26.9619949977585,752.2396604374624,1.4,0.1,1.2222222222222223,1,1,5,5,13.0,5.0,13.0,19.0,27.0,5.0,13.0,5.0,3.611111111111111,1,1,1,1
76,64,140,-61782.278,26.9619949977585,776.505455935445,1.0285714285714285,0.08571428571428572,1.1875,0,0,5,5,14.0,6.0,14.0,18.0,26.0,6.0,14.0,6.0,4.2,1,0,1,1
75,65,140,-50482.278,26.9619949977585,801.1564227905385,0.7142857142857143,0.07142857142857142,1.1538461538461537,1,1,5,5,15.0,7.0,15.0,17.0,25.0,7.0,15.0,7.0,4.7727272727272725,1,0,0,0
88,53,141,-59926.666,27.09023308756464,529.5083857399162,8.687943262411348,0.24822695035460993,1.6603773584905661,1,0,5,6,3.0,6.0,3.0,29.0,6.0,38.0,3.0,6.0,2.0,1,1,1,1
87,54,141,-68197.309,27.09023308756464,549.8740928837591,7.723404255319149,0.23404255319148937,1.6111111111111112,0,1,5,6,4.0,5.0,4.0,28.0,5.0,39.0,4.0,5.0,2.2222222222222223,1,1,1,1
86,55,141,-74477.351,27.09023308756464,570.6240586529575,6.815602836879433,0.2198581560283688,1.5636363636363637,1,0,5,6,5.0,4.0,5.0,27.0,4.0,40.0,5.0,4.0,2.2222222222222223,1,1,1,1
85,56,141,-79732.492,27.09023308756464,591.7582830475116,5.964539007092198,0.20567375886524822,1.5178571428571428,0,1,5,6,6.0,3.0,6.0,26.0,3.0,41.0,6.0,3.0,2.0,1,1,1,1
84,57,141,-82929.844,27.09023308756464,613.276766067421,5.170212765957447,0.19148936170212766,1.4736842105263157,1,0,5,6,7.0,2.0,7.0,25.0,2.0,42.0,7.0,2.0,1.5555555555555556,1,1,1,1
83,58,141,-85431.058,27.09023308756464,635.1795077126861,4.432624113475177,0.1773049645390071,1.4310344827586208,0,1,5,6,8.0,1.0,8.0,24.0,1.0,43.0,8.0,1.0,0.8888888888888888,1,1,1,1
82,59,141,-86014.533,27.09023308756464,657.4665079833067,3.75177304964539,0.16312056737588654,1.3898305084745763,1,0,5,6,9.0,0.0,9.0,23.0,0.0,0.0,9.0,0.0,0.0,1,1,1,1
81,60,141,-84191.52,27.09023308756464,680.1377668792827,3.127659574468085,0.14893617021276595,1.35,0,1,5,5,10.0,1.0,10.0,22.0,31.0,1.0,10.0,1.0,0.9090909090909091,1,1,1,1
80,61,141,-80522.932,27.09023308756464,703.1932844006144,2.5602836879432624,0.1347517730496454,1.3114754098360655,1,0,5,5,11.0,2.0,11.0,21.0,30.0,2.0,11.0,2.0,1.6923076923076923,1,1,1,1
79,62,141,-75933.959,27.09023308756464,726.6330605473015,2.049645390070922,0.12056737588652482,1.2741935483870968,0,1,5,5,12.0,3.0,12.0,20.0,29.0,3.0,12.0,3.0,2.4,1,1,1,1
78,63,141,-69925.647,27.09023308756464,750.4570953193441,1.5957446808510638,0.10638297872340426,1.2380952380952381,1,0,5,5,13.0,4.0,13.0,19.0,28.0,4.0,13.0,4.0,3.0588235294117645,1,1,1,1
77,64,141,-63224.231,27.09023308756464,774.6653887167424,1.198581560283688,0.09219858156028368,1.203125,0,1,5,5,14.0,5.0,14.0,18.0,27.0,5.0,14.0,5.0,3.6842105263157894,1,1,1,1
76,65,141,-54540.843,27.09023308756464,799.2579407394961,0.8581560283687943,0.07801418439716312,1.1692307692307693,1,0,5,5,15.0,6.0,15.0,17.0,26.0,6.0,15.0,6.0,4.285714285714286,1,1,0,1
89,53,142,-54802.969,27.218168369146653,528.2624790518887,9.126760563380282,0.2535211267605634,1.679245283018868,1,1,5,6,3.0,7.0,3.0,29.0,7.0,37.0,3.0,7.0,2.1,0,1,1,0
88,54,142,-65229.648,27.218168369146653,548.5802667077306,8.140845070422536,0.23943661971830985,1.6296296296296295,0,0,5,6,4.0,6.0,4.0,28.0,6.0,38.0,4.0,6.0,2.4,1,1,1,1
87,55,142,-70514.556,27.218168369146653,569.2814088476449,7.211267605633803,0.22535211267605634,1.5818181818181818,1,1,5,6,5.0,5.0,5.0,27.0,5.0,39.0,5.0,5.0,2.5,1,1,1,1
86,56,142,-77842.257,27.218168369146653,590.3659054716318,6.338028169014085,0.2112676056338028,1.5357142857142858,0,0,5,6,6.0,4.0,6.0,26.0,4.0,40.0,6.0,4.0,2.4,1,1,1,1
85,57,142,-80023.95,27.218168369146653,611.8337565796911,5.52112676056338,0.19718309859154928,1.4912280701754386,1,1,5,6,7.0,3.0,7.0,25.0,3.0,41.0,7.0,3.0,2.1,1,1,1,1
84,58,142,-84532.896,27.218168369146653,633.6849621718229,4.76056338028169,0.18309859154929578,1.4482758620689655,0,0,5,6,8.0,2.0,8.0,24.0,2.0,42.0,8.0,2.0,1.6,1,1,1,1
83,59,142,-83786.367,27.218168369146653,655.9195222480273,4.056338028169014,0.16901408450704225,1.4067796610169492,1,1,5,6,9.0,1.0,9.0,23.0,1.0,43.0,9.0,1.0,0.9,1,1,1,1
82,60,142,-85950.055,27.218168369146653,678.537436808304,3.408450704225352,0.15492957746478872,1.3666666666666667,0,0,5,6,10.0,0.0,10.0,22.0,0.0,0.0,10.0,0.0,0.0,1,1,1,1
81,61,142,-81141.536,27.218168369146653,701.5387058526534,2.816901408450704,0.14084507042253522,1.3278688524590163,1,1,5,5,11.0,1.0,11.0,21.0,31.0,1.0,11.0,1.0,0.9166666666666666,1,1,1,1
80,62,142,-78981.93,27.218168369146653,724.9233293810752,2.2816901408450705,0.1267605633802817,1.2903225806451613,0,0,5,5,12.0,2.0,12.0,20.0,30.0,2.0,12.0,2.0,1.7142857142857142,1,1,1,1
79,63,142,-71308.93,27.218168369146653,748.6913073935694,1.8028169014084507,0.11267605633802817,1.253968253968254,1,1,5,5,13.0,3.0,13.0,19.0,29.0,3.0,13.0,3.0,2.4375,1,1,1,1
78,64,142,-66959.522,27.218168369146653,772.8426398901362,1.380281690140845,0.09859154929577464,1.21875,0,0,5,5,14.0,4.0,14.0,18.0,28.0,4.0,14.0,4.0,3.111111111111111,1,1,1,1
77,65,142,-56559.522,27.218168369146653,797.3773268707754,1.0140845070422535,0.08450704225352113,1.1846153846153846,1,1,5,5,15.0,5.0,15.0,17.0,27.0,5.0,15.0,5.0,3.75,1,1,1,1
89,54,143,-60202.882,27.34580368248674,547.298532442497,8.566433566433567,0.24475524475524477,1.6481481481481481,0,1,5,6,4.0,7.0,4.0,28.0,7.0,37.0,4.0,7.0,2.5454545454545454,1,1,1,1
88,55,143,-67675.519,27.34580368248674,567.9513072516478,7.615384615384615,0.23076923076923078,1.6,1,0,5,6,5.0,6.0,5.0,27.0,6.0,38.0,5.0,6.0,2.727272727272727,1,1,1,1
87,56,143,-73937.205,27.34580368248674,588.9865408535608,6.72027972027972,0.21678321678321677,1.5535714285714286,0,1,5,6,6.0,5.0,6.0,26.0,5.0,39.0,6.0,5.0,2.727272727272727,1,1,1,1
86,57,143,-78171.467,27.34580368248674,610.4042332482356,5.881118881118881,0.20279720279720279,1.5087719298245614,1,0,5,6,7.0,4.0,7.0,25.0,4.0,40.0,7.0,4.0,2.5454545454545454,1,1,1,1
85,58,143,-81606.378,27.34580368248674,632.2043844356726,5.0979020979020975,0.1888111888111888,1.4655172413793103,0,1,5,6,8.0,3.0,8.0,24.0,3.0,41.0,8.0,3.0,2.1818181818181817,1,1,1,1
84,59,143,-83068.2,27.34580368248674,654.3869944158716,4.370629370629371,0.17482517482517482,1.423728813559322,1,0,5,6,9.0,2.0,9.0,23.0,2.0,42.0,9.0,2.0,1.6363636363636365,1,1,1,1
83,60,143,-84002.31,27.34580368248674,676.9520631888328,3.699300699300699,0.16083916083916083,1.3833333333333333,0,1,5,6,10.0,1.0,10.0,22.0,1.0,43.0,10.0,1.0,0.9090909090909091,1,1,1,1
82,61,143,-82960.664,27.34580368248674,699.8995907545559,3.0839160839160837,0.14685314685314685,1.3442622950819672,1,0,5,6,11.0,0.0,11.0,21.0,0.0,0.0,11.0,0.0,0.0,1,1,1,1
81,62,143,-79517.135,27.34580368248674,723.2295771130412,2.5244755244755246,0.13286713286713286,1.3064516129032258,0,1,5,5,12.0,1.0,12.0,20.0,31.0,1.0,12.0,1.0,0.9230769230769231,1,1,1,1
80,63,143,-74241.311,27.34580368248674,746.9420222642884,2.020979020979021,0.11888111888111888,1.2698412698412698,1,0,5,5,13.0,2.0,13.0,19.0,30.0,2.0,13.0,2.0,1.7333333333333334,1,1,1,1
79,64,143,-68231.311,27.34580368248674,771.0369262082977,1.5734265734265733,0.1048951048951049,1.234375,0,1,5,5,14.0,3.0,14.0,18.0,29.0,3.0,14.0,3.0,2.4705882352941178,1,1,1,1
78,65,143,-60419.192,27.34580368248674,795.514288945069,1.1818181818181819,0.09090909090909091,1.2,1,0,5,5,15.0,4.0,15.0,17.0,28.0,4.0,15.0,4.0,3.1578947368421053,1,1,1,1
77,66,143,-52168.949,27.34580368248674,820.3741104746024,0.8461538461538461,0.07692307692307693,1.1666666666666667,0,1,5,5,16.0,5.0,16.0,16.0,27.0,5.0,16.0,5.0,3.8095238095238093,1,0,1,1
90,54,144,-56872.301,27.47314182127996,546.0286936979394,9.0,0.25,1.6666666666666667,0,0,5,6,4.0,8.0,4.0,28.0,8.0,36.0,4.0,8.0,2.6666666666666665,1,1,1,0
89,55,144,-63271.362,27.47314182127996,566.6335500638993,8.027777777777779,0.2361111111111111,1.6181818181818182,1,1,5,6,5.0,7.0,5.0,27.0,7.0,37.0,5.0,7.0,2.9166666666666665,1,1,1,1
88,56,144,-71767.13,27.47314182127996,587.6199778440438,7.111111111111111,0.2222222222222222,1.5714285714285714,0,0,5,6,6.0,6.0,6.0,26.0,6.0,38.0,6.0,6.0,3.0,1,1,1,1
87,57,144,-74849.66,27.47314182127996,608.9879770383726,6.25,0.20833333333333334,1.5263157894736843,1,1,5,6,7.0,5.0,7.0,25.0,5.0,39.0,7.0,5.0,2.9166666666666665,1,1,1,1
86,58,144,-80431.942,27.47314182127996,630.7375476468859,5.444444444444445,0.19444444444444445,1.4827586206896552,0,0,5,6,8.0,4.0,8.0,24.0,4.0,40.0,8.0,4.0,2.6666666666666665,1,1,1,1
85,59,144,-80750.588,27.47314182127996,652.8686896695837,4.694444444444445,0.18055555555555555,1.4406779661016949,1,1,5,6,9.0,3.0,9.0,23.0,3.0,41.0,9.0,3.0,2.25,1,1,1,1
84,60,144,-83748.028,27.47314182127996,675.3814031064659,4.0,0.16666666666666666,1.4,0,0,5,6,10.0,2.0,10.0,22.0,2.0,42.0,10.0,2.0,1.6666666666666667,1,1,1,1
83,61,144,-81416.116,27.47314182127996,698.2756879575325,3.361111111111111,0.1527777777777778,1.360655737704918,1,1,5,6,11.0,1.0,11.0,21.0,1.0,43.0,11.0,1.0,0.9166666666666666,1,1,1,1
82,62,144,-81965.626,27.47314182127996,721.5515442227836,2.7777777777777777,0.1388888888888889,1.3225806451612903,0,0,5,6,12.0,0.0,12.0,20.0,0.0,0.0,12.0,0.0,0.0,1,1,1,1
81,63,144,-75619.175,27.47314182127996,745.2089719022191,2.25,0.125,1.2857142857142858,1,1,5,5,13.0,1.0,13.0,19.0,31.0,1.0,13.0,1.0,0.9285714285714286,1,1,1,1
80,64,144,-71759.511,27.47314182127996,769.2479709958391,1.7777777777777777,0.1111111111111111,1.25,0,0,5,5,14.0,2.0,14.0,18.0,30.0,2.0,14.0,2.0,1.75,1,1,1,1
79,65,144,-62368.188,27.47314182127996,793.6685415036435,1.3611111111111112,0.09722222222222222,1.2153846153846153,1,1,5,5,15.0,3.0,15.0,17.0,29.0,3.0,15.0,3.0,2.5,1,1,1,1
78,66,144,-56570.091,27.47314182127996,818.4706834256324,1.0,0.08333333333333333,1.1818181818181819,0,0,5,5,16.0,4.0,16.0,16.0,28.0,4.0,16.0,4.0,3.2,1,1,1,1
77,67,144,-44609.521,27.47314182127996,843.6543967618056,0.6944444444444444,0.06944444444444445,1.1492537313432836,1,1,5,5,15.0,5.0,17.0,15.0,27.0,5.0,15.0,5.0,3.75,1,0,0,1
91,54,145,-51493.337,27.600185534004485,544.7705586091093,9.441379310344828,0.25517241379310346,1.6851851851851851,0,1,5,6,4.0,9.0,4.0,28.0,9.0,35.0,4.0,9.0,2.769230769230769,1,1,1,0
90,55,145,-60054.424,27.600185534004485,565.3279381792645,8.448275862068966,0.2413793103448276,1.6363636363636365,1,0,5,6,5.0,8.0,5.0,27.0,8.0,36.0,5.0,8.0,3.076923076923077,1,1,1,1
89,56,145,-67516.183,27.600185534004485,586.2660099636817,7.510344827586207,0.22758620689655173,1.5892857142857142,0,1,5,6,6.0,7.0,6.0,26.0,7.0,37.0,6.0,7.0,3.230769230769231,1,1,1,1
88,57,145,-72835.325,27.600185534004485,607.5847739623609,6.627586206896551,0.21379310344827587,1.543859649122807,1,0,5,6,7.0,6.0,7.0,25.0,6.0,38.0,7.0,6.0,3.230769230769231,1,1,1,1
87,58,145,-77067.059,27.600185534004485,629.2842301753025,5.8,0.2,1.5,0,1,5,6,8.0,5.0,8.0,24.0,5.0,39.0,8.0,5.0,3.076923076923077,1,1,1,1
86,59,145,-79625.99,27.600185534004485,651.364378602506,5.027586206896552,0.18620689655172415,1.4576271186440677,1,0,5,6,9.0,4.0,9.0,23.0,4.0,40.0,9.0,4.0,2.769230769230769,1,1,1,1
85,60,145,-81432.004,27.600185534004485,673.8252192439718,4.310344827586207,0.1724137931034483,1.4166666666666667,0,1,5,6,10.0,3.0,10.0,22.0,3.0,41.0,10.0,3.0,2.3076923076923075,1,1,1,1
84,61,145,-81267.506,27.600185534004485,696.6667520996996,3.6482758620689655,0.15862068965517243,1.3770491803278688,1,0,5,6,11.0,2.0,11.0,21.0,2.0,42.0,11.0,2.0,1.6923076923076923,1,1,1,1
83,62,145,-80651.407,27.600185534004485,719.8889771696896,3.0413793103448277,0.14482758620689656,1.3387096774193548,0,1,5,6,12.0,1.0,12.0,20.0,1.0,43.0,12.0,1.0,0.9230769230769231,1,1,1,1
82,63,145,-77991.524,27.600185534004485,743.4918944539418,2.489655172413793,0.1310344827586207,1.3015873015873016,1,0,5,6,13.0,0.0,13.0,19.0,0.0,0.0,13.0,0.0,0.0,1,1,1,1
81,64,145,-72926.626,27.600185534004485,767.4755039524559,1.993103448275862,0.11724137931034483,1.265625,0,1,5,5,14.0,1.0,14.0,18.0,31.0,1.0,14.0,1.0,0.9333333333333333,1,1,1,1
80,65,145,-66399.693,27.600185534004485,791.8398056652323,1.5517241379310345,0.10344827586206896,1.2307692307692308,1,0,5,5,15.0,2.0,15.0,17.0,30.0,2.0,15.0,2.0,1.7647058823529411,1,1,1,1
79,66,145,-58242.607,27.600185534004485,816.5847995922709,1.1655172413793105,0.0896551724137931,1.196969696969697,0,1,5,5,16.0,3.0,16.0,16.0,29.0,3.0,16.0,3.0,2.526315789473684,1,1,1,1
78,67,145,-49120.113,27.600185534004485,841.7104857335715,0.8344827586206897,0.07586206896551724,1.164179104477612,1,0,5,5,15.0,4.0,17.0,15.0,28.0,4.0,15.0,4.0,3.1578947368421053,1,1,1,1
92,54,146,-47954.95,27.7269375249599,543.5239397016113,9.89041095890411,0.2602739726027397,1.7037037037037037,0,0,5,6,4.0,10.0,4.0,28.0,10.0,34.0,4.0,10.0,2.857142857142857,0,1,1,0
91,55,146,-55310.38,27.7269375249599,564.034277048842,8.876712328767123,0.2465753424657534,1.6545454545454545,1,1,5,6,5.0,9.0,5.0,27.0,9.0,35.0,5.0,9.0,3.2142857142857144,1,1,1,1
90,56,146,-64866.269,27.7269375249599,584.9244354580584,7.917808219178082,0.2328767123287671,1.6071428571428572,0,0,5,6,6.0,8.0,6.0,26.0,8.0,36.0,6.0,8.0,3.4285714285714284,1,1,1,1
89,57,146,-69221.174,27.7269375249599,606.1944149292605,7.013698630136986,0.2191780821917808,1.5614035087719298,1,1,5,6,7.0,7.0,7.0,25.0,7.0,37.0,7.0,7.0,3.5,1,1,1,1
88,58,146,-75625.868,27.7269375249599,627.8442154624483,6.164383561643835,0.2054794520547945,1.5172413793103448,0,0,5,6,8.0,6.0,8.0,24.0,6.0,38.0,8.0,6.0,3.4285714285714284,1,1,1,1
87,59,146,-76673.486,27.7269375249599,649.8738370576219,5.36986301369863,0.1917808219178082,1.4745762711864407,1,1,5,6,9.0,5.0,9.0,23.0,5.0,39.0,9.0,5.0,3.2142857142857144,1,1,1,1
86,60,146,-80925.916,27.7269375249599,672.2832797147813,4.63013698630137,0.1780821917808219,1.4333333333333333,0,0,5,6,10.0,4.0,10.0,22.0,4.0,40.0,10.0,4.0,2.857142857142857,1,1,1,1
85,61,146,-79454.36,27.7269375249599,695.0725434339265,3.9452054794520546,0.1643835616438356,1.3934426229508197,1,1,5,6,11.0,3.0,11.0,21.0,3.0,41.0,11.0,3.0,2.357142857142857,1,1,1,1
84,62,146,-80996.36,27.7269375249599,718.2416282150574,3.315068493150685,0.1506849315068493,1.3548387096774193,0,0,5,6,12.0,2.0,12.0,20.0,2.0,42.0,12.0,2.0,1.7142857142857142,1,1,1,1
83,63,146,-77117.603,27.7269375249599,741.790534058174,2.73972602739726,0.136986301369863,1.3174603174603174,1,1,5,6,13.0,1.0,13.0,19.0,1.0,43.0,13.0,1.0,0.9285714285714286,1,1,1,1
82,64,146,-76085.823,27.7269375249599,765.7192609632764,2.219178082191781,0.1232876712328767,1.28125,0,0,5,6,14.0,0.0,14.0,18.0,0.0,0.0,14.0,0.0,0.0,1,1,1,1
81,65,146,-67763.644,27.7269375249599,790.0278089303645,1.7534246575342465,0.1095890410958904,1.2461538461538462,1,1,5,5,15.0,1.0,15.0,17.0,31.0,1.0,15.0,1.0,0.9375,1,1,1,1
80,66,146,-62554.928,27.7269375249599,814.7161779594384,1.3424657534246576,0.0958904109589041,1.2121212121212122,0,0,5,5,16.0,2.0,16.0,16.0,30.0,2.0,16.0,2.0,1.7777777777777777,1,1,1,1
79,67,146,-51238.227,27.7269375249599,839.7843680504981,0.9863013698630136,0.0821917808219178,1.1791044776119404,1,1,5,5,15.0,3.0,17.0,15.0,29.0,3.0,15.0,3.0,2.5,1,1,1,1
78,68,146,-44322.019,27.7269375249599,865.2323792035435,0.684931506849315,0.0684931506849315,1.1470588235294117,0,0,5,5,14.0,4.0,18.0,14.0,28.0,4.0,14.0,4.0,3.111111111111111,1,0,1,1
92,55,147,-51920.073,27.853400455274738,562.7523765453468,9.312925170068027,0.25170068027210885,1.6727272727272726,1,0,5,6,5.0,10.0,5.0,27.0,10.0,34.0,5.0,10.0,3.3333333333333335,1,1,1,1
91,56,147,-60264.036,27.853400455274738,583.5950571581375,8.333333333333334,0.23809523809523808,1.625,0,1,5,6,6.0,9.0,6.0,26.0,9.0,35.0,6.0,9.0,3.6,1,1,1,1
90,57,147,-66678.397,27.853400455274738,604.8166956002516,7.408163265306122,0.22448979591836735,1.5789473684210527,1,0,5,6,7.0,8.0,7.0,25.0,8.0,36.0,7.0,8.0,3.7333333333333334,1,1,1,1
89,58,147,-72013.902,27.853400455274738,626.4172918716891,6.537414965986395,0.2108843537414966,1.5344827586206897,0,1,5,6,8.0,7.0,8.0,24.0,7.0,37.0,8.0,7.0,3.7333333333333334,1,1,1,1
88,59,147,-75444.093,27.853400455274738,648.3968459724501,5.72108843537415,0.19727891156462585,1.4915254237288136,1,0,5,6,9.0,6.0,9.0,23.0,6.0,38.0,9.0,6.0,3.6,1,1,1,1
